"ProbeName"	"WT_Cy5_label"	"Rspo.KI_Cy5_label"	"Rspo.KI_Cy3_label"	"WT_Cy3_label"	"GeneSymbol"
"A_51_P288419"	5.35161401938518	6.17501029483238	6.14404111658151	6.47739165796926	"Usp13"
"A_52_P457924"	3.13553080663505	3.38970192043439	3.08001606710789	3.14814805264727	"Olfr734"
"A_51_P348433"	4.45105727111906	3.11068545827116	4.17170573056912	3.65536728597661	"Rasal1"
"A_52_P181038"	5.0607335385288	3.33126659518315	4.38280401181623	3.15559061977756	"Pafah1b1"
"A_52_P269143"	7.18521738468782	7.05518182299668	7.01775018812518	6.30181963335848	"Bmp3"
"A_51_P148290"	4.5194407878383	4.03041456802843	4.07837034759455	4.63191840680644	"Azin2"
"A_51_P192429"	10.5956570349233	10.7174705844616	10.9717177732853	10.9915640067342	"Spata5"
"A_52_P421005"	4.97426153554918	4.55210220486668	5.32331917388919	4.82130637735749	"Taf2"
"A_51_P229134"	3.17317925441173	3.47148809893522	3.11405496258843	3.74724599679271	"Cnga3"
"A_52_P827085"	3.18018944309221	3.12857942852414	3.12045890254854	3.17426922174361	"Ctcflos"
"A_52_P500597"	6.3636251776815	5.41767549968774	5.9988797294904	6.05519619664121	"Gm4924"
"A_51_P276321"	10.5057802984959	10.8719171702529	11.1088831257668	10.6836433872739	"Szt2"
"A_51_P138596"	3.2140987650942	4.5403418012766	3.14406354639828	4.21891907725965	"AK046810"
"A_51_P431025"	3.22770245920558	3.44279557056686	3.15333176260641	3.18973906184332	"Ubash3a"
"A_52_P272198"	3.24343640630628	3.13539166844074	3.16314429457533	3.18756728844034	"NAP029020-1"
"A_52_P739078"	3.29142751993181	3.13702854479026	3.18515326546601	3.19290586658312	"AK040223"
"A_52_P464831"	4.38435655416233	4.98226611335193	3.21333281582385	5.07003140066255	"Dlx1"
"A_52_P363316"	3.37705848618376	4.91211330482481	3.22139583187031	5.23225618910023	"Ccdc110"
"A_51_P173107"	6.61775792191944	7.72507620698611	8.31774532238112	5.40348741661132	"1810046K07Rik"
"A_51_P355629"	4.5262721459553	3.81724125087069	3.27967423929211	4.26897608853396	"Gas2"
"A_51_P381801"	9.86964481088254	9.40811597463941	9.13878842802587	9.39843513593823	"Arf5"
"A_51_P511727"	3.51809455246191	3.44844855172773	3.32441578801174	3.20635358544572	"AK079214"
"A_51_P468464"	11.2867019950249	11.0341323013409	11.3240073734337	11.0922323840779	"Gdpd5"
"A_51_P404953"	6.18596047596903	6.75180961103903	6.36594107382324	6.44281559609328	"Kdm2b"
"A_51_P116071"	3.64808435554054	3.13619241186048	3.44926022598843	3.2019632519997	"Gm15328"
"A_52_P537527"	3.68385399137159	3.684867845563	3.49349148401002	3.20891030320317	"Msh2"
"A_52_P134158"	10.8588691917221	10.6660140199058	10.9835857849376	10.5060677732531	"Riok3"
"A_51_P488308"	12.5173623768308	12.526293151325	12.1619271147888	12.2393329218272	"Vps54"
"A_52_P1092493"	3.77335619811522	5.10727870599784	3.64978440542869	4.71792820449496	"AK078941"
"A_52_P325330"	3.79978576101163	3.12870871002403	3.68852769960515	3.1951541366414	"Khdrbs2"
"A_52_P573727"	6.8204063285571	6.22125354707655	5.89081188031965	7.08627663874172	"Rrm2b"
"A_52_P802961"	3.84729362170606	4.03567849359281	3.75743641489405	4.4517684615231	"Hsd3b3"
"A_52_P589112"	5.71337214806318	5.33292503753817	5.56428433850651	5.39783033722024	"Zcchc8"
"A_51_P202801"	14.1491538781236	14.1073255924567	14.4042774227103	14.6122227502191	"Abcb9"
"A_51_P141136"	9.54395974905525	10.1485690515181	10.1666668079126	9.58788695639159	"Tnrc6a"
"A_52_P482355"	10.7530295043	10.4721704208236	10.2449631486276	10.1816594719571	"Srsf2"
"A_51_P266847"	10.7482131897686	10.4420988263693	10.7290630570847	10.624238691092	"Rnf126"
"A_52_P184398"	10.116243553967	9.85820635975889	9.82085012228045	9.714968272797	"Nxt1"
"A_52_P339806"	3.00969920279818	2.98712273190832	2.98635495577798	2.98058023795659	"Arsb"
"A_52_P37894"	15.6035797968063	15.6266266426967	15.7141939919231	15.6612089363871	"Cox7a2"
"A_52_P324694"	11.0995569005483	11.4761174822016	11.8508166092728	11.2189082793459	"Chchd5"
"A_51_P398971"	6.05365876142812	6.2766696874776	6.01081608466837	7.09115554775484	"Igfbp4"
"A_51_P411415"	3.05764612748597	2.99495546385239	3.02329842843718	2.98236782257152	"NAP057296-1"
"A_51_P219789"	14.0590581666364	13.7964237117618	13.5576623337235	14.0704664788836	"H2-Q2"
"A_52_P963606"	3.07573032502924	3.00104683637258	3.04146229656755	2.98615873739854	"AK048308"
"A_52_P219194"	3.07140662732812	4.73746328318534	4.34725443669968	4.5893040340885	"Kcnq3"
"A_52_P779592"	3.07395421608686	3.0052235028258	4.43764871881681	2.98939291025365	"AK084859"
"A_52_P440314"	4.98700529873159	3.00760483496274	4.60804112832189	2.99181536639172	"Frrs1l"
"A_52_P539361"	11.9289255330931	11.8919236947935	12.0411930920268	11.8676234431724	"Faap20"
"A_52_P294955"	6.32706166250602	5.53443790383112	5.38255131723536	5.35161401938518	"Utrn"
"A_52_P244572"	11.1357855866244	11.6350325412986	11.7974661814468	11.3633438567559	"Map4"
"A_52_P610277"	3.09669044795972	4.04951681122448	3.05880970733093	3.27475414384553	"Calm1"
"A_51_P297878"	3.10006710058186	3.0205085574557	3.06038276263241	3.00626749984915	"Naa35"
"A_51_P300311"	3.10148901601845	3.02291211685985	3.06081518954834	3.00910423901476	"AK083077"
"A_51_P306247"	3.10348849169531	4.70653524916312	3.06101028608228	4.75015894271598	"Nrcam"
"A_51_P200144"	13.5062858834782	13.6304542764001	13.5561812081507	13.2775734622052	"Pak1ip1"
"A_51_P512157"	9.04619506573312	8.79958696775265	8.76692704411453	8.70701895418805	"Slc30a6"
"A_52_P203269"	4.2650930972874	6.42582680512787	3.07477608755507	6.6703058175356	"Kcnip3"
"A_52_P916539"	7.10029044891296	7.07948211710524	7.24353056599802	6.75889422837518	"Zbtb34"
"A_52_P580634"	3.10565075894494	4.80595702064232	3.05877546977841	4.3415658818001	"Rbm46"
"A_51_P482940"	12.1558302505962	12.1611837781225	11.9847440253745	11.9289255330931	"Leprotl1"
"A_52_P569958"	3.10573581470872	3.70085543185435	3.05759284500011	3.89278560004893	"Pde4dip"
"A_52_P276430"	3.10585115572123	4.89396971861049	3.05687507242933	4.52212764351432	"Rimklb"
"A_52_P27713"	3.1057943871417	3.0557704828425	3.05646942609749	3.04916351500445	"C230088H06Rik"
"A_52_P295950"	3.10604427785223	3.16980376989054	3.05611487981934	3.80225650798112	"Igf2bp1"
"A_52_P356698"	3.10626191771132	4.84553947808429	3.0555905969592	4.96853455448757	"Shox2"
"A_52_P513842"	5.85446268898745	5.26358921075	5.69328419929678	5.6086982277511	"Fubp1"
"A_51_P493886"	13.7339277104402	14.0902472524068	13.9964870602775	14.0560165621574	"Gpt2"
"A_51_P471229"	3.10780902885251	3.0724262541876	3.05556656420717	3.0713282339516	"Olfr304"
"A_52_P344978"	7.79185248175492	6.81528036601839	7.05054903918224	7.30863550308779	"NAP101564-1"
"A_52_P893105"	4.75618694531132	4.72095942512878	5.61401085099753	5.12012463494729	"A_52_P893105"
"A_52_P236642"	4.13163477360735	4.49305083738444	4.69285440267266	4.18214967541633	"Bnip1"
"A_51_P154235"	10.0413261572627	9.76769083702698	9.87929058409642	9.85602729294823	"Carnmt1"
"A_52_P372936"	3.11237832583119	3.08874923640642	3.05901377399091	3.09818708537078	"Cpvl"
"A_51_P304256"	7.4789580573129	7.66856433004371	7.74431097599378	7.49847706884469	"TC1680283"
"A_52_P361066"	5.50545367353775	4.05453794296606	5.21244395355417	5.51726443195434	"Zfp788"
"A_52_P262209"	10.4715029950925	10.0858677685227	10.2164566840336	9.58233409293293	"Atp2a3"
"A_51_P500726"	3.1196776762687	3.0990671664293	3.06651056812851	3.11974908776155	"A830073O21Rik"
"A_52_P850851"	3.12266837085607	3.10189400606003	3.06886540661242	3.12450151270344	"Metap2"
"A_52_P1156279"	4.89544138195013	3.10419611601918	3.76961532422429	3.1296581101101	"D130061D10Rik"
"A_52_P294141"	4.35348791416656	4.7204883412976	4.80631915902471	3.60786668942742	"Srgap2"
"A_52_P275152"	5.95097918101185	4.07798940904372	4.7056263055683	4.93972106745582	"Cdc16"
"A_52_P239536"	9.12605098273343	10.310921451296	10.3812660655977	9.45316376565884	"Ppp1r9a"
"A_52_P674608"	4.50587426117204	3.11850321580484	3.33889023807433	3.15655611166573	"NAP027879-1"
"A_51_P406105"	13.212899396645	13.0600567170598	12.9707952896891	13.1395005038567	"Rps4l"
"A_52_P451830"	3.16072451423616	3.12231717740192	3.10377939512034	3.16387811441195	"1700042G07Rik"
"A_51_P445211"	3.16722423458711	3.12463293830755	3.10908081160252	3.16722423458711	"Piwil1"
"A_51_P266723"	9.6482284527776	9.37736601850111	9.0813795762904	9.64097477696807	"Ythdf3"
"A_51_P386382"	13.5755374741905	13.2558203147739	13.1869269970796	13.2178356889762	"Shisa5"
"A_52_P486360"	7.09158771418317	6.50853197013791	6.23909504226414	6.98959914506886	"Nubpl"
"A_52_P151084"	3.20309941218297	3.13083118702504	3.13800657593082	3.17914013761185	"Akap10"
"A_52_P279658"	9.24232335210943	8.77493395668582	9.03672805049643	8.69637817141185	"Cast"
"A_52_P596654"	3.23012644887419	3.13321740016113	3.15601570680006	3.18381975678568	"AK081639"
"A_52_P44449"	3.26634572065164	3.34233503206349	3.17706587239798	3.34322008205575	"Cfap70"
"A_51_P276681"	3.34875824694262	3.13651596436135	3.20706880468729	3.19381924118102	"Vmn2r58"
"A_51_P202954"	11.5721414647172	10.8662504144788	11.2343043151284	11.2301244897865	"Dedd2"
"A_51_P399853"	9.31043385365968	10.384924290016	10.5695869762854	9.76690932577671	"Zfp704"
"A_51_P356055"	10.9731498848565	12.0075213999512	11.682117862557	11.5503578064117	"Grp"
"A_52_P203691"	5.78663915859533	6.04133350929406	6.31400777344408	7.96276401727856	"Arl5c"
"A_52_P126162"	16.4140903482721	16.3458832560441	15.937283177601	16.3256457428355	"Mtch1"
"A_51_P418650"	7.36907426087802	7.9027514927127	7.45211848770773	7.43791370336243	"Vps37c"
"A_52_P549427"	4.15409504148929	4.25621755936414	4.54362610366618	5.16207717477621	"Mid1"
"A_51_P394889"	3.68813007603907	3.74890312485775	3.50815111622098	3.44030772338231	"4930573O21Rik"
"A_51_P350773"	3.74480529270549	3.12995622745446	3.61343829904204	3.19624144579199	"Olfr392"
"A_52_P898433"	3.80225650798112	3.12525785251275	3.69610796629147	3.30807846589866	"2310021N16Rik"
"A_51_P344062"	3.82766219920691	3.12338887805507	3.73446608900541	3.18783594570721	"AK138829"
"A_51_P452659"	5.56772788726142	5.80977307967766	6.28194634264324	5.60129025566182	"Ssc5d"
"A_51_P145130"	6.52643554396708	8.74952873688074	7.61422266827506	6.89201724904789	"Cma2"
"A_52_P228794"	5.08738593082498	5.35810311441132	5.44087356834299	5.29171479095193	"Arhgef33"
"A_51_P408082"	14.5924566430731	14.1777359493516	14.1554693696922	14.5997300100234	"Apoa1"
"A_52_P542710"	4.4209655438663	5.35985214832215	4.90394413026526	4.99192211715966	"Hpf1"
"A_51_P355151"	10.2347764244722	10.1102895019427	10.3417511924026	10.2791755597469	"Camk2n2"
"A_51_P232393"	11.678284102339	12.0671707221339	11.9891968519884	10.9780105679725	"Myo5c"
"A_51_P134475"	8.33230961607055	8.04538972714965	7.99325742105558	8.0980849983593	"Pmepa1"
"A_52_P205522"	7.22508256670573	7.50388892903924	6.99635230573437	6.70506839934812	"Ttf1"
"A_52_P86424"	3.05331012787785	4.34884551225665	3.01861249972633	3.83081433118043	"Eya4"
"A_51_P439210"	3.06009041305119	3.00496868681946	3.02588476406799	2.9823493844567	"Kcnh5"
"A_52_P434742"	3.06681685733103	2.99731783750969	3.03288366317954	2.98315729133361	"4933408J17Rik"
"A_51_P163578"	11.1157654675288	10.6768533682447	10.6724492098905	11.2143516053613	"Ugt2b35"
"A_51_P395014"	14.8599798576676	15.0726454428575	15.1415330170033	14.9871811702159	"Ndufs3"
"A_51_P145631"	11.2107414984526	11.1163784035458	10.898222715284	11.5861682344336	"Svip"
"A_51_P492037"	3.08566675647119	3.70388862746179	3.04970229086884	4.47691174496312	"Fam71e2"
"A_51_P499623"	4.85900718222201	6.45879320780706	4.45563249680048	6.12587268329695	"Mlana"
"A_51_P332321"	4.03442826473293	3.54948028974629	4.29453675770362	3.79504804416215	"Olfr986"
"A_52_P633489"	9.80289257997756	9.91485124170232	10.2211278990099	10.007509837069	"C1qtnf4"
"A_51_P508899"	9.37161396449527	8.55673307447508	8.60064608777114	9.25341939832107	"Rbp7"
"A_52_P620944"	3.09675002117366	4.31920604839971	3.05870127841269	4.03963118666187	"NAP026595-1"
"A_51_P172085"	13.6978675718649	13.7440025876521	13.8298894379824	13.6618741072681	"Arhgdig"
"A_51_P435027"	7.2683216318324	6.62681753897784	6.6674384094475	6.60635409282222	"Tmem186"
"A_52_P617672"	3.09369339451544	3.0207384679222	4.21703795618377	3.39697307090936	"Itpr2"
"A_51_P324860"	3.10177528126303	3.995156211871	3.05997693380173	3.98077548029345	"Kirrel"
"A_52_P439085"	12.2612876561185	12.2469701943409	11.9069538999786	12.7662799559712	"Stk24"
"A_52_P582374"	5.25223568183465	6.53125707144648	4.69848743019492	6.32517379613191	"Epsti1"
"A_51_P414746"	3.10340246401156	3.34615290347989	3.05951552970525	3.89315093658615	"Defb15"
"A_52_P487007"	9.78931824348721	9.89744204233932	9.76220652920832	9.79388995040247	"Srp72"
"A_51_P227222"	10.8037906809117	10.6868053605999	11.4888920339186	12.4626061127404	"Adamts2"
"A_52_P387724"	6.86763859626532	6.90471379086692	7.23778262211626	7.66420939359072	"Tcf7l1"
"A_51_P265725"	5.69863494350573	5.19321259072551	5.7668462997198	5.21689220551628	"NAP029533-1"
"A_52_P408728"	6.58856741322041	6.22482569055372	6.69819447710332	6.65669446652566	"Plp1"
"A_52_P472771"	7.02090078984444	7.14637520035422	7.3546727601788	7.13741975688658	"Kdelc1"
"A_51_P216075"	13.2873408774227	13.6545219150711	13.9365652503677	13.1666128737783	"Ddost"
"A_52_P105374"	8.80126392423027	9.23359205679374	8.9478522669439	9.11870590204987	"5830417I10Rik"
"A_52_P37477"	4.19224475342929	4.20463647973838	4.21029884906313	5.03310876816174	"4430402I18Rik"
"A_51_P420918"	6.36734542158616	5.81514770577481	6.12327649326335	6.44097287186086	"Ly6i"
"A_52_P43638"	3.10683254285135	3.07664836297332	3.05455443932575	3.07640701070927	"Fam172a"
"A_51_P521161"	11.4429525644852	11.2044021067286	11.5434580630306	11.490307131905	"Caml"
"A_51_P504704"	3.11015374000898	3.36711822237124	3.0570014939059	3.09856946574687	"Olfr1416"
"A_52_P528772"	4.46967014180627	4.75087001913602	5.43569817707592	4.66206959958506	"Map4"
"A_52_P545575"	3.11094953230514	3.08657467398169	3.51418498605098	3.76781722469161	"Deaf1"
"A_52_P691944"	4.81870627906529	3.62262676165693	6.06199096606381	3.11884529119992	"AK089339"
"A_51_P221223"	10.1937899124693	9.26616115143974	9.57186951413007	10.3962397802588	"Scg5"
"A_51_P494430"	9.7104934141135	8.96985408023606	9.31673803006412	8.89420183444227	"Id4"
"A_52_P171791"	9.95689269771023	10.0707830901798	10.2156670707252	9.3284702318505	"Smg1"
"A_51_P327206"	3.12817522024048	3.10661197423162	3.07395421608686	3.13504401056932	"Mab21l2"
"A_52_P1164632"	3.13523420856455	3.35327988261112	3.08041860124938	3.14803498636358	"AK086234"
"A_52_P1179800"	3.13915094384904	3.11371095766585	3.08397651802016	3.1486593645095	"AK032313"
"A_52_P640484"	7.1886724132825	7.64833349194742	7.99998506577482	7.73469184042387	"Trim21"
"A_51_P183672"	5.66571629789994	4.71284253612684	6.53125707144648	3.44419053970408	"BC006653"
"A_51_P431831"	3.7864896978308	5.62006854541003	5.01387608196522	6.36602372036739	"Nrxn2"
"A_51_P234763"	3.16139260796738	3.76998077474133	3.10464760257489	3.39856551344154	"Nlrp4c"
"A_51_P111245"	12.1971284420824	11.8715579944522	11.1799199723718	12.3972259935901	"Kdm1b"
"A_51_P201971"	12.9848928554941	12.9731177685828	12.6632711265683	12.46327932675	"Kmt5a"
"A_51_P331028"	9.83821959272496	9.82179422738323	9.64665361170691	10.7144719944228	"ENSMUST00000058538"
"A_52_P463235"	3.19120011539168	3.76417139204686	3.13140703705751	4.18527602927308	"Ankrd33b"
"A_52_P249544"	5.00889502740532	4.49684610961824	5.08554819702308	4.44506154123916	"Rufy3"
"A_51_P248705"	10.0883453600784	10.0598304603686	10.149897286591	9.89939117708196	"Cse1l"
"A_52_P523174"	6.2556153510939	6.94126127962941	7.01524191859355	4.15516073121623	"Sh2d6"
"A_52_P91527"	3.24958194312372	3.89951938993921	3.16883002129954	4.0983618221944	"Sept1"
"A_52_P643288"	6.97152372394241	7.356798131481	6.50991582348859	6.86588727380659	"Ankle2"
"A_52_P729543"	3.30478805500763	4.66429680262959	3.19259732169192	4.00028889329731	"Fthl17-ps3"
"A_52_P266320"	5.4804627357638	6.41024683684181	5.25193879340869	6.20418420556877	"Akap17b"
"A_52_P297032"	12.7445552657925	11.9917231609725	12.2624111345077	11.9538613211941	"Srxn1"
"A_52_P411294"	4.90641514925846	3.67885618550419	3.31737874847566	3.70079754536458	"AK052140"
"A_51_P273928"	4.57416404168918	5.89649855405637	5.01829466737483	5.68055018227416	"AK039851"
"A_51_P400311"	3.52998007138769	4.82141674877185	3.34784282906345	5.57815407205893	"4930550C14Rik"
"A_52_P287954"	6.75531987852466	7.31441307892295	7.66464691910604	6.7718543888752	"Syn3"
"A_52_P527625"	7.76745567907583	7.78111656613324	7.68686255619077	9.71426586982761	"Colec12"
"A_51_P266274"	3.63618841121954	3.12713720612686	4.13652016826151	3.88595046049648	"Gm45537"
"A_51_P495540"	10.4499670239752	10.6462351249806	10.8688863945468	10.604781151331	"Pea15a"
"A_52_P425706"	11.1951805530931	11.5545910099632	11.5604257465137	10.7383255806266	"Rnf168"
"A_52_P115787"	9.2748737797492	9.55702805106094	9.39581996854563	10.1453529778885	"Grb10"
"A_51_P404565"	3.78180111067685	3.68317583937995	3.67154101010092	3.74179991121328	"Ap1s3"
"A_51_P441202"	3.80305867774206	3.12255585744931	3.7064167514035	3.18702360616151	"Otp"
"A_51_P378087"	17.1245845525465	16.7688876248468	16.8706034270409	17.0196059300861	"Atp5c1"
"A_52_P319552"	3.8744375258277	3.11405496258843	3.80524240415347	3.17800753938308	"1700024P16Rik"
"A_51_P369058"	2.95753117515293	4.92403109938066	4.41842391143646	5.22063235509836	"Prox1"
"A_52_P153479"	2.97673645181606	3.25278788131668	2.96124751191721	2.98497467072589	"Nsun6"
"A_52_P159077"	10.8185490254697	10.7027220345453	10.7777624299523	11.3655579026028	"Siae"
"A_51_P456590"	10.9717177732853	11.0681016041509	10.9175572532409	10.8265131344738	"Wbscr22"
"A_52_P281659"	5.733109305714	4.96578116843743	5.53803959034816	5.28668851074994	"Klf13"
"A_52_P637440"	8.89383929342714	9.19242246623761	9.06585782929774	8.95187136452151	"Hnrnpa1"
"A_52_P22001"	3.45633121679625	2.99186718990012	4.04203544064895	2.97999421521983	"Thsd1"
"A_52_P84324"	3.05026624990754	2.99377044765551	3.98534950412261	2.98087215499278	"NAP017019-001"
"A_52_P48569"	6.71520822967494	5.55371191775737	5.58847823906453	7.7581948936454	"Slc38a4"
"A_51_P200166"	11.523422862083	11.425250265263	11.5611769459918	11.8245772388185	"Apool"
"A_51_P377579"	10.1939521921722	10.6098708255902	10.8861669643995	11.0249500403453	"Hyi"
"A_51_P249559"	4.28293661891489	5.84806202673639	4.23747289694963	5.73780794973278	"Lrrc6"
"A_52_P515840"	7.17092277087139	6.74801250143735	6.90284930181547	7.13352782163827	"Crk"
"A_51_P257824"	5.01761764091838	4.69443352877807	5.76343468077771	4.24122641199067	"Gcc2"
"A_52_P292693"	9.32592940100954	8.52962947226526	8.64817437956851	9.17255333266963	"Hnrnpdl"
"A_51_P459070"	10.6856905347261	10.525367380009	10.5589369966405	10.1435171449783	"Aplf"
"A_52_P199776"	7.65952823364988	8.25393952623123	8.59898445930874	8.04461856666655	"Snhg7"
"A_52_P530620"	10.0523629072638	9.30634045818226	9.03897336360828	8.72169076040047	"Capn8"
"A_52_P222669"	6.27967599412503	6.51435253632855	6.76886193448624	5.72488024431024	"Tmem186"
"A_52_P58558"	5.42908899976076	4.37317280222998	5.33087314855872	4.31136851044998	"Ccne2"
"A_52_P457529"	5.96350718535741	5.56294268650423	6.23022804392362	5.50182914558615	"Fbxw21"
"A_52_P498985"	8.46175148731792	8.4760872733693	8.27957912694001	8.2504265728081	"Zfp512"
"A_51_P130773"	5.1172774857508	5.87908247708223	5.44752423490377	6.11775617516136	"Adam11"
"A_51_P326242"	11.506137834993	11.2929713607665	10.8773000483329	11.6008739313611	"Nt5dc1"
"A_51_P216029"	3.1028036531573	4.39873291977501	3.05704396418201	5.12042255122654	"C030039E19Rik"
"A_52_P915792"	3.10284517413959	3.24656933627102	3.05650688315641	3.03469469968147	"AK037619"
"A_51_P406334"	11.8513046689738	11.7459299448996	11.6109319738683	11.8631554182959	"Dnlz"
"A_52_P33202"	3.10286163106378	3.31688623707182	3.05513052147808	4.67520847158691	"Shisa3"
"A_51_P487157"	4.72191643879482	4.60804112832189	4.96977341394186	4.92448414922264	"Stk36"
"A_52_P11598"	3.10296553205453	3.05370823667172	3.05417671222696	3.04704842091641	"AK083437"
"A_51_P257151"	3.10300054185439	3.05662401689582	3.05372404754195	3.05078890186507	"Adipor2"
"A_51_P280304"	12.6549309476278	12.8000254964415	13.031176549708	12.803237885592	"Twf2"
"A_52_P281862"	3.10338089333917	3.05976162737011	3.05317043360022	3.49219433349739	"Tctex1d1"
"A_51_P205215"	6.75729385983118	6.85186801201064	6.19004242890533	7.16336790160526	"Klhl30"
"A_51_P172688"	10.930678948621	11.174741745878	11.1537864980973	10.9852586587257	"Stard3nl"
"A_51_P209585"	4.73345684425151	4.92948910302294	4.67442435209186	5.31054380328387	"Hcrtr1"
"A_52_P460977"	5.81575626672913	5.10426494266826	5.77422838471959	5.37935497182685	"BC025933"
"A_52_P421196"	8.58742790868187	9.07700600687205	9.44047128180692	8.5728116213572	"Lipt2"
"A_52_P499128"	6.02515008477594	4.75856528947355	5.80537875156965	5.61801270281256	"Synj2"
"A_51_P498866"	9.96861859456924	9.90818764893954	9.82940835978194	10.0731531190809	"Trim11"
"A_52_P513123"	6.00601093762858	6.22346256524552	6.83913228157067	5.96645717380664	"Dna2"
"A_51_P166023"	3.11438160176243	3.09413854948751	3.06126213510502	3.11055626357867	"Hip1"
"A_51_P417917"	9.3377520062582	9.39147222182349	9.65112494556917	9.43984184177468	"Plekhg5"
"A_51_P107738"	5.97736745579356	6.4632235420361	6.14526695209766	6.14362081178201	"Lrrc8e"
"A_52_P185797"	3.12180307151004	3.10158616685164	3.06868435198825	3.12571201159507	"Fam172a"
"A_52_P522845"	3.12472626885626	3.10389891999821	3.07157181015367	3.1307396918326	"NAP064811-1"
"A_51_P410430"	11.5109018551681	10.6627498085038	11.2587138289541	10.8305571958426	"Cfap45"
"A_51_P434503"	8.5809963112278	8.42989449712221	8.61790608442988	8.59747968306644	"Dtwd1"
"A_52_P483269"	4.82982356167765	5.20472919628191	5.71475373769269	5.35820933672004	"Slc22a15"
"A_52_P503078"	4.73085756638326	3.11317401775953	3.09844474002622	3.14878832315545	"Mbtd1"
"A_51_P194070"	7.3903504104539	6.30364519239191	6.6821193324708	7.45211848770773	"Pam"
"A_51_P141390"	13.6130265425087	13.8099042540277	13.7257914728364	13.6140230664057	"Anapc1"
"A_52_P963766"	3.15590042282198	3.11930317487025	3.10070745339719	3.16016996997249	"AK054126"
"A_51_P197528"	12.6555488908919	12.6297475816302	12.9109746994955	13.2239116160347	"Ly6c2"
"A_52_P296095"	7.01981837267784	6.32262560455023	5.96427189405642	6.47618959088723	"Ptprk"
"A_51_P499371"	3.18326997485369	3.59300491813494	3.12505740505895	3.69148366412572	"Vax1"
"A_51_P481777"	3.17804595521154	6.18969999753721	4.36479319676893	6.13627476301996	"Tcstv1"
"A_52_P632617"	4.32138932803917	3.73379497326291	3.14742902143297	4.1829510219891	"Smcr8"
"A_51_P379710"	16.289140481589	16.6214381817045	16.887427990356	16.0470304807783	"Rpn1"
"A_52_P280630"	3.21875447922858	4.1247220304487	4.24301532590844	4.17827766385279	"JX120343"
"A_52_P745820"	3.25356834316562	3.13196315551382	3.17142022095412	3.1844495511858	"5730419A17Rik"
"A_51_P447248"	10.9944448400094	10.0934231766918	10.3076658809154	10.1002365628919	"Aqp11"
"A_51_P200262"	3.31772890467715	3.17548260503915	3.19882135528439	3.18909903684493	"Gfi1"
"A_52_P350477"	9.66106084663856	8.8371628847095	8.39696252091364	9.49482983970342	"Mcfd2"
"A_52_P423810"	7.84641245357494	7.07883369079287	8.23725789042375	7.38808166686637	"Mt1"
"A_51_P340481"	3.42952019418984	3.13360495166757	3.26133154709429	3.1931056242658	"Krtap3-3"
"A_51_P367100"	5.36665347145595	4.99548395355802	5.2117238228023	4.48511748405548	"Itih3"
"A_51_P126337"	3.45276871110512	4.79868460115126	4.49841220415749	4.65740534812424	"Fgf12"
"A_52_P217937"	7.02955917351098	5.97796847429509	5.20720227327755	7.19658516077232	"Tmlhe"
"A_51_P104006"	8.42454066895092	8.58742790868187	8.3906023446307	8.55700583414563	"Prh1"
"A_52_P1147595"	3.62743072170542	3.13071523173879	3.44503835932912	3.19461476412118	"Slc10a2"
"A_52_P378211"	6.42719964523351	5.82639982484315	6.25081916288111	7.1545872593771	"Dusp22"
"A_52_P399604"	3.67935465699633	3.56444935643086	4.17495831000297	3.98185774380282	"TC1628698"
"A_52_P208080"	6.84395276197407	6.64337006392295	7.1343562374251	6.52828226646735	"AK133468"
"A_51_P150354"	9.97025364062155	10.3485632969894	9.98974824673897	9.81211997369639	"Kdm4c"
"A_51_P383014"	3.78346092376735	3.12185652054249	3.6834746720168	3.18567049985794	"Arhgap26"
"A_52_P483305"	9.51918701140134	9.71261052473426	9.9219484659037	9.78687974391867	"Mios"
"A_51_P339824"	9.29943877388865	8.75180403876577	9.0207715037078	8.85134841933282	"Atmin"
"A_51_P257496"	7.41599078595649	4.67113171137022	7.64116558082208	6.3118886956829	"Ace2"
"A_51_P125567"	6.97031961803344	7.12555192123313	7.32543971056354	6.82055184450754	"Mettl13"
"A_52_P639540"	2.98103282351559	2.97895229686499	2.9678133407509	2.97874344768855	"Mff"
"A_52_P1147453"	6.19114505788618	5.80908576148468	5.93277051811128	5.71256916297319	"Fmo5"
"A_51_P505941"	2.98822572315397	2.98283280503089	4.54588267566267	2.9776724205547	"AK048490"
"A_51_P451228"	3.01185573093849	2.98582659370349	2.98786195701599	2.97755964181984	"RP24-278L20.2"
"A_51_P295858"	3.02546778375129	2.98540638793243	2.99555791807777	3.24640307048989	"A_51_P295858"
"A_52_P535990"	6.33581997264852	6.60058569505813	6.74770312249254	6.34647725534599	"Igkv4-72"
"A_52_P205603"	3.04053872541486	3.3726272808944	4.17647214129698	3.18069648709835	"Olfr288"
"A_51_P379069"	3.0583047617389	2.99404906965028	3.02407096309266	2.98040777399991	"Dkk1"
"A_51_P331507"	12.0541418285372	11.7598583347674	11.095898878639	12.5210527004981	"Idh2"
"A_52_P586559"	4.4367976432719	3.95507169083895	4.94122594353877	4.52640846875583	"Eef2k"
"A_52_P40298"	3.06459637024969	3.00017807167897	4.41311692987729	2.98445455278508	"5730460C07Rik"
"A_52_P640413"	8.70927581438223	9.60591392794982	10.2422434308104	9.02657137018307	"Igflr1"
